CapacityRatio,ShareFlex,ShareStorage,ShareWind,SharePV,rNTC
0.4972830971,0.6112476729,2.578250447,0.3450449917,0.302893722,0.3510587391
0.7147447554,0.5405830702,0.07531823031,0.3752955109,0.1122359274,0.08163476062
1.131514059,0.3127920574,0.1506203298,0.01058402185,0.2197370562,0.3123153677
1.093780732,0.4762270869,1.998078253,0.475522907,0.009506303576,0.1124841429
1.039011657,0.2858047075,2.187921256,0.4890962342,0.3410440736,0.3025696712
1.281115688,0.7591785972,1.644516456,0.4387027334,0.005426515636,0.01871816644
1.029828507,0.5770668761,0.7498397893,0.1137544471,0.07173565324,0.06635611379
0.9355185493,0.464255986,2.021329916,0.08773512737,0.1259699876,0.1795992835
0.5315269031,0.6730587951,1.07187819,0.3734457738,0.3024799181,0.3403130913
0.9228284006,0.297782448,2.016283055,0.2847229959,0.05679979436,0.3844861312
0.725191751,0.6988624491,0.2339306753,0.5404509918,0.08172142153,0.3080802754
0.9263299541,0.6082751109,0.7518399743,0.3386884527,0.1621426643,0.3596188242
0.9105393926,0.8212887579,2.261534404,0.1055721114,0.2766666149,0.1996997721
0.9658855301,0.2819070238,0.4506352723,0.004795066443,0.2962410105,0.2453128176
1.103768864,0.5044025626,1.653983812,0.3796674036,0.1327832087,0.25354314
0.5634574617,0.6263490943,1.603355367,0.2849292664,0.3032579712,0.07177759657
0.654603901,0.446093945,1.494593687,0.2551995161,0.190246199,0.4144572406
0.5504576433,0.6893073567,2.433111487,0.2359932782,0.1823673272,0.0322274934
0.6909693275,0.4897011534,2.227598668,0.2904916317,0.09642435999,0.0797719584
1.050528781,0.2725090194,1.426337854,0.2651066521,0.2454710009,0.5660714618
0.8026751127,0.2935728348,0.7183727801,0.4234771084,0.2053226173,0.4337324156
1.19589671,0.6468862451,2.560123748,0.3321968286,0.2474484028,0.3271130917
0.5731818116,0.25228511,2.449094698,0.4419168108,0.01959732343,0.3139798603
1.149159868,0.2867114309,0.9088874668,0.4373324607,0.2027140851,0.07263300226
0.9723819796,0.7650284715,0.5431584303,0.3337176961,0.3116106601,0.6008057751
0.9892600248,0.4044001508,2.181942799,0.4156731544,0.2448318646,0.5706735185
0.5779540686,0.6514822528,0.9327417472,0.1017365182,0.2805602485,0.6951212965
0.5313899761,0.6886493024,2.045582288,0.5399838294,0.2573305538,0.01023522408
1.016052399,0.7186798998,2.233559244,0.140363617,0.2479937208,0.3361197111
1.285038755,0.8734158209,1.7142632,0.1598060471,0.3124506293,0.01346312116
1.076310248,0.258893659,0.480355332,0.4854179545,0.2162305323,0.1118960869
1.060820446,0.6767457618,0.3348333939,0.1647938644,0.1432179919,0.1568671094
0.8100518396,0.7873909897,2.381916277,0.2738247373,0.05337795508,0.5228925827
0.72214154,0.2963937958,1.543597232,0.3225242265,0.1194112314,0.4217105987
1.135251521,0.4483328992,2.983953737,0.3927564463,0.3018814962,0.6720892185
1.190201549,0.501224321,2.463718001,0.3359331742,0.3005381172,0.1981427552
0.5920916472,0.326727749,1.748326585,0.2841873455,0.2657942601,0.3997658524
1.136502755,0.7685675658,2.836818856,0.07705355745,0.1627719497,0.3208589527
0.6753242786,0.6194600978,1.915617074,0.4529819703,0.2415824454,0.3266200568
1.142823732,0.7580194061,1.515659572,0.536372452,0.2638864471,0.4853132798
0.6065287432,0.660551876,0.7109427201,0.07376845459,0.3411948317,0.2153163823
0.4083156173,0.551529338,0.1054211952,0.3334655858,0.1918567166,0.654953654
1.277749584,0.8420285427,0.9910908232,0.5151684115,0.2262978279,0.6843801671
0.4321335204,0.4362488928,2.139848468,0.518465243,0.2961158583,0.6836977902
0.5738045163,0.6722933112,1.000609655,0.2999386838,0.1806687903,0.2232404135
0.967076834,0.6782698227,0.9380472436,0.1417351124,0.1873060358,0.1398289474
0.730756742,0.5212492637,0.7027244577,0.2635818873,0.2141375553,0.2403344754
0.6628932993,0.4545096866,1.247428076,0.1409077408,0.1726690998,0.6019225244
1.113101702,0.5033447413,0.1817245464,0.4121560603,0.05837425873,0.6607061249
0.6200522866,0.8173805183,2.92438942,0.3628037356,0.06199914613,0.452932013
1.193625465,0.3293111004,0.0934303599,0.5043113709,0.1556978848,0.07358342301
1.23446273,0.8843745167,1.033395501,0.2861588082,0.1917481668,0.7290843831
1.126740345,0.4726604871,1.751191238,0.2639855852,0.04539204746,0.1159404685
0.7213455104,0.4524885189,2.841379041,0.3759774394,0.1134056856,0.3050450698
1.167904167,0.5377915624,1.111459937,0.0434306233,0.2129466964,0.1117249319
1.245193154,0.839554745,1.255226234,0.09910452238,0.261204507,0.2789159905
0.7551809433,0.6239135673,1.369699017,0.5339969387,0.007251488399,0.396432337
1.098334816,0.5135569055,0.864489562,0.03617967379,0.3072699742,0.2167548338
0.7655746369,0.6448349165,0.05602197156,0.03428640226,0.15202418,0.3978503028
0.7995548735,0.6080011351,1.151391086,0.5483415298,0.2701596126,0.3087624131
0.8572753512,0.5684667548,2.393972818,0.3942003387,0.01504568578,0.132046179
1.293480498,0.8888628726,2.676375522,0.3158973527,0.1008434506,0.609917945
0.4980407966,0.5992915575,2.339183761,0.4254903746,0.2105698247,0.4205793505
0.6212634926,0.7791959665,1.783832507,0.5428981568,0.202421338,0.6497405229
1.226130062,0.4578817482,1.322914086,0.2379282378,0.1591473796,0.6949264701
0.62711835,0.2958184274,0.5467855097,0.09333149742,0.2127131419,0.5278262106
0.9650797307,0.4877637133,0.2165591549,0.3863627525,0.04890185563,0.3450642517
1.209256207,0.6349430886,0.9929729188,0.1639243178,0.03912090285,0.2383800495
0.8117668253,0.4528228978,2.104950797,0.02313537776,0.3155659013,0.1492326693
1.036149927,0.8233530685,0.125915417,0.2794059552,0.2799253036,0.2839299076
0.6613460711,0.6682610902,1.09381961,0.5198283557,0.1184115473,0.6377617711
1.078921372,0.6778599004,0.5102169077,0.3344942972,0.09600128997,0.1544491211
0.6210166898,0.4760055478,2.536187494,0.1936338589,0.2450835085,0.4047314374
0.9086180524,0.3909145963,1.201032164,0.3412306829,0.1478158083,0.378844917
1.048078048,0.7861360703,2.968597638,0.05142440674,0.3335014087,0.7456001568
0.8923200195,0.3187031743,2.338340426,0.3888429217,0.2219973918,0.2505463751
0.7368694278,0.845667377,0.335858416,0.05607255059,0.2462613882,0.5392582981
0.9761855806,0.2509877906,2.970806154,0.534282415,0.2948524545,0.1029234333
0.5819163152,0.4335057151,0.07892116601,0.2617712167,0.1888298196,0.5343354939
0.9382456864,0.7054579631,2.741364334,0.123403245,0.1075273592,0.3029976029
0.8669135034,0.5576397961,2.613693032,0.2570553941,0.1780242887,0.02142477377
0.6007329414,0.4479159354,0.1821963176,0.3235993062,0.04110301042,0.08510243343
0.7273364087,0.6949959214,2.569036713,0.1194240686,0.207225598,0.6967881384
0.8093245634,0.6547349903,0.8018022861,0.05082678164,0.07934109847,0.3022123087
1.02725712,0.6602178446,1.870582819,0.178465593,0.2513774006,0.5778081117
0.9751817364,0.3598942703,1.98259149,0.1725741873,0.1676061048,0.3463045302
0.7532329987,0.5342690659,1.462864319,0.1539753636,0.07017035752,0.001706367151
0.6366373235,0.673673206,2.131553236,0.4530755698,0.2437672666,0.3692409851
1.263126627,0.3616028151,1.626367764,0.2936485545,0.1370108346,0.7199058721
0.8225083812,0.8961560527,0.5791445142,0.5365062338,0.1975106171,0.575157214
1.053194542,0.5693271057,2.467470434,0.4966707784,0.0326947956,0.4320516339
1.225135536,0.8645391415,0.816623906,0.02374882172,0.1889253788,0.4125552561
1.152016096,0.3004408442,1.966439478,0.1247204774,0.2642488254,0.3136452525
0.4955740767,0.8364821288,0.2634821484,0.5443599737,0.2212935956,0.4614472727
1.26799568,0.839199014,2.663824408,0.162732698,0.3180159713,0.7027203681
0.8185034938,0.409305333,0.2237081293,0.4282328684,0.1930875485,0.640618938
1.246779535,0.6208720566,0.2982684116,0.4879214082,0.05284956065,0.4475891921
1.128314727,0.6256869266,0.8068327746,0.1935289829,0.3105185283,0.6813677851
0.8794991784,0.7359275024,0.4911256017,0.1027718705,0.1995683014,0.6313065905
0.9050835197,0.5312011131,1.64516097,0.1126344401,0.05770901927,0.3243035203
1.068917183,0.7257377573,1.780856561,0.3690866594,0.103002858,0.5078470215
0.5906557373,0.4984529243,0.9448047024,0.3272562688,0.002532268678,0.5623775085
1.215460548,0.7344670685,2.967968441,0.08979206886,0.09068117918,0.4339391259
0.7438729079,0.5670737086,0.3868415798,0.3731346696,0.009235375397,0.3828158538
0.4734238029,0.4393969184,2.916143955,0.3853220902,0.1790761069,0.688709516
0.630031572,0.2772839417,2.771157357,0.2835886529,0.1300467196,0.642845114
0.8446544569,0.4679996003,1.286100177,0.2045436136,0.1289147025,0.6619983799
0.8875991408,0.3780505444,1.666224977,0.4781473821,0.03705757178,0.5810985342
0.9720568868,0.3355654281,0.4665338296,0.1642918638,0.2768038636,0.1053542267
1.189585575,0.6979153317,1.328407741,0.3123957615,0.3485409603,0.2489702482
1.132795248,0.4451103117,1.13716522,0.0338202424,0.1668297751,0.2071347485
0.7154278526,0.6415359035,1.197489381,0.1284545506,0.2841592167,0.7128204748
1.010099657,0.8480638623,0.9644233663,0.08509154627,0.1234510386,0.4228366015
0.9064647358,0.6559343795,2.717149489,0.05819112015,0.2082855744,0.6337320214
0.5117016064,0.6173046196,0.9566352855,0.5274031598,0.2142795558,0.5518461979
0.5599543444,0.6225261991,0.4588620585,0.3903230186,0.3468143618,0.7266714682
0.8779815514,0.7404859744,0.6304985942,0.01638785856,0.02878649707,0.3038451911
0.5562714843,0.756567065,2.286770319,0.3860063921,0.2998471749,0.6758407263
0.5524751444,0.6586889236,1.025283809,0.2374469688,0.1992451561,0.3056074419
1.060592525,0.733262968,1.62141364,0.2610919554,0.2536516339,0.1230373815
1.124373178,0.4378893556,0.7872750559,0.5057319795,0.05109095518,0.7065192002
0.661995909,0.4389417893,2.471526797,0.1740569156,0.2897676554,0.3312179788
0.7127426363,0.5339805394,0.2345997178,0.3787333618,0.1080991121,0.06262093413
0.9572400174,0.8816899844,1.639275974,0.4518032665,0.1081582589,0.3742921825
1.227656499,0.3153508386,2.283372371,0.3738546803,0.02044319811,0.01117153454
0.9072304637,0.6165576065,2.879858399,0.2455433495,0.2353783628,0.1839167953
1.119936339,0.8776839408,2.808792894,0.3875382927,0.1123133729,0.5900976226
0.5298061207,0.711291986,2.7900287,0.3319073381,0.2883580456,0.4186609233
0.4541921682,0.491122067,1.417874395,0.5101008794,0.06144881824,0.1632018903
0.8238590974,0.4872790024,1.811346349,0.381373793,0.1656494004,0.5065767367
0.6783373421,0.7816493995,2.770536474,0.2035668826,0.1585800334,0.1311962824
0.7752052565,0.7049333458,1.573974153,0.2937135795,0.09495592005,0.1662806599
1.141938316,0.5803243913,2.079596833,0.309835828,0.03878529135,0.7328106776
0.7370238215,0.5526396236,1.898705843,0.4989956419,0.193418265,0.1942436806
1.097895595,0.6485701812,0.2121804543,0.2690269076,0.2618997099,0.5291560874
1.218932427,0.285160979,2.900190851,0.03071263573,0.2318694999,0.1437987082
1.273988275,0.3413198128,0.9763317494,0.2701310494,0.07360433741,0.710484268
1.11891705,0.5854410223,1.969938357,0.5073803295,0.1814543198,0.1805804039
1.116264392,0.4140886378,0.9251459149,0.4311970813,0.1230023574,0.2328928325
0.8313532161,0.8071690344,1.844679088,0.3692597667,0.001866489979,0.3525897134
0.8429744558,0.3919419273,1.574456408,0.2478294991,0.3106884803,0.4629060696
0.8506790823,0.5577400982,1.841181725,0.3768518363,0.3287849585,0.1332634258
1.149476883,0.4487465494,2.982442221,0.3883851772,0.1237941734,0.05229082948
1.178658947,0.635063463,2.948149622,0.02226472163,0.06539007662,0.1518320356
1.22233784,0.454606405,0.6528661355,0.4999226571,0.1277106863,0.08911793504
0.5536912823,0.4277439587,2.928526978,0.4996196362,0.3361258088,0.3988439792
1.071372295,0.7811464473,1.564653607,0.2252742487,0.1348125332,0.05910043989
0.8583842658,0.5410732575,1.263076784,0.236590056,0.1611491683,0.04037823391
0.9529894754,0.3657075287,1.503209661,0.08692454317,0.1225952876,0.2480215647
1.28672455,0.3369697821,0.3835426543,0.1201504646,0.08893098001,0.1332455619
1.197577654,0.6894960815,2.582557837,0.1930715134,0.3430269983,0.2052341941
0.7797966159,0.5273033773,0.2461639781,0.1388086102,0.3405077683,0.045546836
0.7486819972,0.3066943629,2.524895998,0.1737641732,0.3248693328,0.446943618
1.045342568,0.511893406,2.208858543,0.5332325964,0.1143383581,0.5935530043
0.9770153156,0.8539222413,0.1880358783,0.2707519263,0.2542455955,0.0392992358
0.9320361165,0.4894194047,2.89425978,0.4836022951,0.2596321554,0.3587926195
1.066497945,0.3438351914,0.4678063119,0.2249734222,0.3172616413,0.3456343581
1.151604955,0.5944501481,2.492158928,0.4664340865,0.04701032385,0.399641841
0.9531042731,0.5624721579,0.4850387069,0.3589690291,0.1435558028,0.1677869189
1.018603833,0.5502982279,1.126803452,0.44559833,0.1018794272,0.4856683416
1.019665184,0.2614683672,2.765970112,0.02679688582,0.0192693026,0.02096467784
0.9292686019,0.4201256158,2.837931847,0.1803912236,0.3338266693,0.3284816275
1.294545154,0.3702345188,1.336015043,0.1781757512,0.2038544594,0.1828871824
1.175611214,0.3470886551,2.514575367,0.4133796165,0.1858160315,0.3312641337
0.9739680379,0.5090337376,1.029305083,0.01452256723,0.07994940407,0.01641518892
1.035905431,0.3021442571,1.822253541,0.1194146505,0.1827198824,0.5085043487
0.9187653731,0.8318737463,1.984886343,0.4636571993,0.146720348,0.1425859294
0.9002613054,0.824734025,0.1392621349,0.3339146712,0.08257300177,0.03856365858
0.7682760357,0.2976149483,2.368010659,0.3116633155,0.3337139702,0.4923356675
1.274138404,0.4025745436,1.55259523,0.02018656436,0.08055646022,0.6240110269
0.4674558397,0.4464713999,1.931676516,0.4621393269,0.146360788,0.395533091
1.292004418,0.3443411647,1.024258865,0.1269505472,0.240623532,0.6761509384
0.7288794102,0.8612616603,2.542244296,0.5124733477,0.3347952083,0.1228476878
1.176832,0.2884367621,1.703430308,0.513173723,0.1054231361,0.699910703
1.146655801,0.2583511392,1.208730248,0.1421949402,0.07047315464,0.2986887528
1.040939636,0.4092228318,0.5119567733,0.2157380959,0.007512035588,0.3339421241
0.5785833014,0.5660988856,0.8373430655,0.3695925666,0.02388010702,0.1214224378
0.7352226698,0.7830267632,0.6420444491,0.1423932658,0.2873362032,0.408289152
1.124098981,0.588462451,2.45783321,0.3729265525,0.2621056667,0.6568026936
0.5627397475,0.772872425,0.7488524231,0.2732808255,0.1422268925,0.253230039
0.4780315384,0.2844580165,0.1724980512,0.2810035117,0.2463016536,0.650376883
0.7730547042,0.4611003766,2.308253915,0.4418055741,0.1280747468,0.6167172339
0.8900304525,0.4344237566,1.536451246,0.06473696039,0.03311005768,0.537663463
0.7173185362,0.4207083025,2.477436897,0.08267958139,0.3363453609,0.7432786738
1.161521697,0.8844200831,0.8863276991,0.1138514381,0.2364663926,0.4176922603
1.174861558,0.7185848306,0.4391243961,0.3977927249,0.2425104902,0.3100105774
0.6834768848,0.8009009666,1.086799725,0.2082296466,0.04154142526,0.06543926128
1.07677718,0.5874502263,1.66879106,0.3206155854,0.007837740967,0.7278991096
0.7866338179,0.515557888,2.535862985,0.2967524894,0.07464884825,0.5921138229
1.084360846,0.6559469697,1.30251723,0.04861658992,0.1901591815,0.5993547525
1.260180913,0.6272884456,0.191233566,0.1380199569,0.2381146753,0.006317857587
0.9165941261,0.7179043809,0.2148746958,0.1747429602,0.2217756481,0.7185423025
1.23299327,0.6759243963,1.451115592,0.3694795463,0.2131451907,0.0898049204
1.227975298,0.5399168193,2.864378553,0.3501730396,0.2212027076,0.2990068927
0.4901780185,0.8580837993,2.993896107,0.518683896,0.1430665343,0.2316942696
1.100897752,0.3202615809,0.8086310361,0.5487618971,0.0335475453,0.06772538819
1.142758221,0.4245231688,1.030758312,0.1008353156,0.2557848649,0.06278569851
1.006394184,0.2703854244,1.866594728,0.5448807251,0.09131693394,0.1555116435
1.057971656,0.6500413728,2.556066736,0.4921474298,0.2217863792,0.7262276911
1.184443415,0.5427294678,2.064287276,0.4195172829,0.02969865412,0.290338969
0.8971769384,0.6459683017,0.08176552406,0.3539221839,0.0806606703,0.2828516382
1.11642028,0.5006498628,2.746939603,0.3025169204,0.3178553449,0.4958815405
1.268671732,0.5351811515,1.895192726,0.1902756287,0.2579196788,0.3776473082
1.067112253,0.4347132197,1.195010661,0.5465066059,0.2543639998,0.677269556
1.257854579,0.4323147929,2.194729779,0.2495208209,0.2620320072,0.4473080313
1.221574756,0.3177054498,0.9439109937,0.5020780237,0.2634391167,0.7067601647
1.217261318,0.6499531336,1.795930301,0.05509487109,0.03435449881,0.2298884386
0.9173491782,0.7450367852,0.9581485945,0.02302342407,0.2086559437,0.1812027622
1.216162944,0.5529113624,0.6293936792,0.2158647724,0.2709093577,0.5592995754
0.6441022613,0.8287494601,1.652912725,0.2124264891,0.2297034464,0.6342046874
1.084735348,0.6941880053,1.191622583,0.4684234732,0.1632629934,0.7293546629
0.9132131494,0.7617126114,0.8409792162,0.334327406,0.0555672063,0.3934056741
0.6128265524,0.6879887218,1.59696724,0.2553127462,0.3369791124,0.543115091
0.9486280921,0.7608436701,2.27416879,0.4027520141,0.1242510086,0.1337661409
0.8268531856,0.6372988886,2.932314779,0.05793427192,0.2926080101,0.4868843999
0.5901072719,0.6505985109,0.7146297418,0.2030515846,0.1390119754,0.004156492702
0.8989144017,0.3518061073,2.452622285,0.1792824689,0.07011649505,0.7393227991
1.092152703,0.7061459774,1.956356582,0.08235279724,0.3488036008,0.4198892114
1.005559524,0.7505187749,1.880979451,0.4580960704,0.2062707208,0.5644355003
0.9957268546,0.8805544345,0.838386645,0.05029460531,0.1935189703,0.1393326334
0.9862638962,0.6869836702,1.330204663,0.216874478,0.3009146327,0.6913535923
0.9949064738,0.4755052958,1.632814924,0.1997698534,0.2586158596,0.6652710648
0.5514880393,0.2657649947,1.522280541,0.2314697802,0.2625282068,0.6111644191
0.8167910259,0.5962841449,0.433374134,0.3324915056,0.04304829045,0.4819715193
1.263490175,0.566537609,0.5777134686,0.3997838137,0.08561047253,0.07387309064
1.017197263,0.549990621,1.605913296,0.1552753429,0.2679629394,0.4306558654
0.7846279252,0.4624510094,1.281467992,0.2305176303,0.1228253484,0.64210485
0.7255320022,0.5149341832,2.776887559,0.2695652175,0.1820661447,0.2695066394
1.247111071,0.5307860856,2.592809538,0.1179323379,0.02708121901,0.01613832748
0.9974499424,0.7826593134,2.659343652,0.5430854486,0.1038777254,0.5356455648
0.8720465245,0.8662183308,0.320968465,0.18188058,0.3080252555,0.3741527711
1.101360349,0.6793734764,0.2265639571,0.3230267279,0.31376366,0.09351871987
1.276376577,0.7078816754,1.827834876,0.0358266678,0.2528354137,0.3289508104
0.8912745034,0.5238123133,2.238375484,0.341172004,0.1531522844,0.230767797
1.012986338,0.579180678,0.1866590286,0.01275731868,0.2788934689,0.6153003575
0.7602463776,0.4552158465,2.812780684,0.5343081023,0.1839198687,0.01227603698
0.9102825804,0.6434567834,2.147164041,0.2343176288,0.2490845241,0.3197584145
1.04592675,0.7509469025,2.783089281,0.3750587734,0.2971903212,0.4098373319
1.225440264,0.3214062665,0.4170834896,0.3317198367,0.3176253258,0.2826849381
0.8947508693,0.6652017009,2.5302313,0.4807023132,0.3238790072,0.2917372313
0.9593870414,0.4541418836,1.08460863,0.4313188311,0.1412163516,0.4152244329
0.8778286054,0.8424226821,1.628307827,0.45443138,0.2794525714,0.1785804389
1.050682377,0.333391448,2.273983892,0.470257666,0.2441372489,0.749865412
1.294141789,0.6126175148,0.7555249574,0.3295330037,0.04832212978,0.1382156248
0.7000919673,0.3341615314,0.8604053698,0.3994063348,0.3009260059,0.07419004709
1.098569695,0.3779667754,1.934900512,0.4405878817,0.2058655077,0.381276399
0.5841946545,0.836213458,2.278144371,0.4639751755,0.1777721046,0.6665512238
1.195773294,0.6627924093,1.082995289,0.1783992708,0.2118012735,0.4695049435
1.008310132,0.8587277335,2.182491561,0.2240167398,0.3468842741,0.6858235229
0.5928902712,0.3828727597,0.301953972,0.5080235373,0.03564569367,0.7218536326
0.5530376165,0.5323551384,0.160475642,0.251887552,0.2091112765,0.5602770394
0.8047422683,0.3005816149,0.4207245071,0.09564395283,0.1920726131,0.5011540342
1.235205133,0.6400950782,0.27269417,0.4153045974,0.1178899921,0.361294283
0.502156645,0.7517018884,1.769492497,0.3369208176,0.09058955698,0.3181552767
1.148737504,0.5188051246,1.75834591,0.3420690496,0.2775442759,0.4214145897
1.213407346,0.2577493856,2.631625443,0.07282117074,0.14931735,0.652755785
1.205755435,0.4732272437,0.01809077266,0.1526749976,0.1991476808,0.4086603024
1.053436399,0.3559030432,2.270880263,0.1599774258,0.1160834415,0.114511678
1.160264956,0.7383013993,0.6806154706,0.4113261446,0.1972155002,0.6571888124
1.105169557,0.7301649114,2.036459588,0.1614728582,0.05322917191,0.3383709418
0.7992689794,0.6103672257,2.391513741,0.4764305814,0.0232134399,0.395037291
1.180540276,0.3141099127,1.571459147,0.5237408696,0.1146125658,0.4687415682
0.8884991213,0.5742281025,0.3240998914,0.2779649484,0.1566950958,0.5926610229
1.085289773,0.8748677498,1.64937251,0.3702214129,0.3429586902,0.1835608177
0.7012826585,0.7809381633,1.34385496,0.237204733,0.2268325943,0.138305253
1.142349741,0.8487545874,1.979556326,0.482561961,0.1618282831,0.4239635937
1.254899104,0.4098427777,0.9012780678,0.1866533605,0.003657686108,0.445951023
1.204855135,0.4506724859,1.186224835,0.5003577366,0.1780750533,0.6075082236
0.7712361256,0.5452633562,1.056078984,0.448844723,0.2807399679,0.4371562932
1.12173599,0.426745083,1.786307126,0.3564571852,0.2503045081,0.3098093492
1.063467145,0.8387845852,0.9406572297,0.4289409744,0.1799595517,0.5709547835
0.8688910786,0.7680116044,0.3492959946,0.4477862229,0.01061826018,0.6809361831
1.190232624,0.4687210818,0.5090738668,0.4242749911,0.07407665607,0.7159911446
1.240879279,0.716330573,2.664081906,0.523114321,0.2451784319,0.2236033719
1.147641213,0.5270423884,0.1958777236,0.2059576166,0.2676729442,0.441106089
0.9844087475,0.2944977357,2.930978539,0.1829263407,0.2662042442,0.1364660094
0.7415443278,0.5723751455,0.8720551053,0.4595928962,0.3285734188,0.4496700208
1.08122307,0.4481942229,2.991297008,0.04518391675,0.118612145,0.6692997083
1.181807011,0.5442861995,0.1662766111,0.5254950243,0.03148538505,0.5552126315
0.688838062,0.4992350423,0.5401478079,0.03133384638,0.2957718678,0.3871005756
0.5759415559,0.5373174267,0.8130728193,0.2879086339,0.08773017089,0.1562138327
1.178269002,0.3692920608,2.994169831,0.2004224682,0.07855302057,0.02434861337
1.227788623,0.6719551852,1.042751765,0.007957605537,0.2623081259,0.3282013049
1.174313211,0.6913219763,0.9810699738,0.4956732794,0.2687353411,0.1360762808
1.133096807,0.8121325454,1.378301259,0.03088889921,0.3401715236,0.7018137147
0.7177438571,0.5503031573,2.309024941,0.4773296917,0.2304275278,0.5473326496
1.049385967,0.3305542272,1.382675641,0.5000668077,0.1205103249,0.1535941564
0.6889796848,0.8673413107,2.724299561,0.372392538,0.1448712442,0.2541134372
1.190112366,0.3044269477,0.05721419719,0.2591471318,0.2199034399,0.6703118226
0.7438719747,0.7124283339,0.4061888861,0.3054543728,0.3482319227,0.3935169212
1.191703129,0.5659746976,1.993587824,0.5127540323,0.1320949603,0.4418134921
0.6207194571,0.7565627362,0.7605035556,0.06712233672,0.3139186041,0.5832147883
1.087614105,0.6342947105,0.9192896865,0.08506032509,0.09051160129,0.0780372695
0.5459484928,0.6852108378,1.037229098,0.4367004786,0.2477248593,0.2063810787
1.172508136,0.2875938851,1.450793224,0.2310746386,0.3331898397,0.6673515599
0.8193891833,0.7106505567,0.9704628195,0.3329065545,0.2593009638,0.3703001163
0.6155148935,0.3642903544,0.4490431277,0.2965589093,0.139764975,0.2805162124
1.125378767,0.671395232,2.708368927,0.4345861092,0.05505572112,0.3545432713
0.7470860546,0.731540609,0.7204027836,0.06060671611,0.2717189399,0.7271454014
1.037293731,0.8270566498,2.418944891,0.4794521151,0.258728967,0.4049251939
0.8314253522,0.7909338948,1.754460988,0.5238775591,0.05786098165,0.6745393901
1.001424523,0.7752161285,2.636957573,0.06347546566,0.05953715619,0.04703001016
1.129751982,0.8862427843,2.148192693,0.4302564904,0.150378362,0.6476593736
0.5771695825,0.6233938899,0.6473030577,0.4717220963,0.2602557106,0.2084037397
1.072116959,0.2710283311,0.6917166583,0.1516885754,0.008748841468,0.4763079596
1.249807969,0.3913164724,0.328423248,0.5272435549,0.2069081964,0.1077547772
0.9895596202,0.7412655586,2.006398243,0.1570676872,0.1323310536,0.3378940868
1.030164222,0.2566670917,0.876836492,0.1916858205,0.07671715139,0.2575193407
0.7829590504,0.7947595975,1.80240146,0.1601671594,0.2714406546,0.07323419898
0.7818700721,0.3116964359,1.721411543,0.3481654074,0.09172245251,0.4651784012
0.9905899397,0.3834084871,0.373052402,0.3377436285,0.05609841926,0.4463598708
1.087571692,0.8115172968,1.694304717,0.4654363607,0.1153186081,0.3293832875
0.6502953418,0.7373704069,2.761326003,0.3776841478,0.3205431157,0.01545001483
0.7951412293,0.8466730306,2.738414945,0.2770077232,0.03935777332,0.3057708534
0.4562318265,0.7082851652,2.07562528,0.54577188,0.1523452531,0.7468785033
1.040504116,0.8745421346,0.9722003742,4.72E-06,0.08815550376,0.3523591504
0.5607595144,0.7055633266,1.83914061,0.3543504332,0.0605035094,0.6599506283
1.266620387,0.6853741664,2.053175626,0.4585098044,0.328304216,0.4352335876
0.9712736235,0.4608994677,2.324448387,0.4686830162,0.02646522064,0.2541529483
0.6862677634,0.371810267,0.557688683,0.3127689953,0.03010732242,0.0784701296
1.29674356,0.4046134133,0.2600908381,0.1373046244,0.2225059133,0.0261965653
0.8518917141,0.7960728758,1.389213924,0.404470979,0.3015595962,0.4991312564
0.8525418501,0.8564173117,0.8525351962,0.11518681,0.1189830926,0.6048750172
0.7277860634,0.4691887219,2.328689707,0.5495462495,0.1915618819,0.5507338553
0.7437669039,0.7951305381,2.960599976,0.2064056591,0.008199282977,0.3759446413
1.14110107,0.5682196828,0.02590036095,0.3924034564,0.3208499071,0.2184048145
0.7300882645,0.8896422885,0.5655108593,0.1282916866,0.09579370783,0.1514973176
1.202207116,0.5909288897,1.091881747,0.06126002756,0.1743655891,0.04682776897
0.5833307671,0.8986675686,1.538909704,0.4015486487,0.07423079767,0.2633674058
1.005969367,0.8597786595,1.209733537,0.5454264182,0.2023691795,0.08245587272
0.6990457221,0.2500122485,2.331159831,0.1385339888,0.2430659843,0.04459080696
0.8435286479,0.8875864398,1.233022051,0.2880957877,0.2673539466,0.4325323917
0.820532377,0.7226572079,0.2370991724,0.008682260039,0.3155999959,0.4535982593
0.7799228209,0.4399394529,0.6993566991,0.2831449308,0.1077368971,0.02458590495
0.5869361172,0.7131023327,0.6177482007,0.4730778506,0.09754392033,0.5117787142
0.8576382495,0.5959762136,2.754411783,0.4698907368,0.1588146413,0.6126357629
0.7071194498,0.6998105177,1.767464944,0.0366753594,0.158482473,0.5050632844
1.120266091,0.3230612722,1.942883525,0.3870161275,0.1272593507,0.338668108
0.5803419825,0.793260357,2.407979517,0.262115609,0.2577397909,0.04634017312
1.061341152,0.639654663,1.622005979,0.04194194575,0.2101746305,0.4230448731
1.050800989,0.3999912997,1.647661732,0.03227100208,0.3063263082,0.4194452798
1.154575047,0.4573891499,2.691508179,0.4534196528,0.2931178572,0.01914968733
0.5902992932,0.616901475,2.129335657,0.4410606447,0.2114569315,0.0597260435
1.063769305,0.8416472429,1.201771636,0.0793747372,0.1271126844,0.4573006003
0.6590872739,0.6666451864,1.372905359,0.3570488672,0.1916363374,0.3834289982
